DATAFLOW,LAST UPDATE,freq,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,CY,2014,1.1,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,CY,2015,1.0,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,CY,2016,1.5,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,CY,2017,1.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,CY,2018,1.8,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,CY,2019,1.3,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,CY,2020,2.5,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,CY,2021,2.6,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,CY,2022,2.0,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,CZ,2013,17.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,CZ,2014,18.5,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,CZ,2015,21.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,CZ,2016,22.8,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,CZ,2017,24.8,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,CZ,2018,24.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,CZ,2019,24.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,CZ,2020,20.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,CZ,2021,22.9,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,CZ,2022,23.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,DE,2013,148.4,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,DE,2014,145.0,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,DE,2015,142.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,DE,2016,153.5,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,DE,2017,158.3,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,DE,2018,161.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,DE,2019,164.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,DE,2020,144.2,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,DE,2021,132.9,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,DE,2022,138.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,DK,2013,8.6,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,DK,2014,10.3,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,DK,2015,11.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,DK,2016,12.4,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,DK,2017,11.1,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,DK,2018,11.4,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,DK,2019,12.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,DK,2020,10.8,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,DK,2021,12.3,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,DK,2022,16.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EE,2013,2.8,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EE,2014,2.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EE,2015,3.5,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EE,2016,3.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EE,2017,3.4,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EE,2018,3.8,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EE,2019,4.3,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EE,2020,3.0,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EE,2021,3.5,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EE,2022,4.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EL,2013,7.0,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EL,2014,9.5,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EL,2015,11.5,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EL,2016,12.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EL,2017,13.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EL,2018,14.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EL,2019,15.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EL,2020,17.8,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EL,2021,17.1,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EL,2022,22.3,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,ES,2013,99.4,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,ES,2014,120.3,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,ES,2015,119.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,ES,2016,122.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,ES,2017,122.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,ES,2018,132.4,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,ES,2019,135.8,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,ES,2020,131.4,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,ES,2021,145.0,bd
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,ES,2022,143.5,d
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EU27_2020,2013,741.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EU27_2020,2014,752.8,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EU27_2020,2015,768.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EU27_2020,2016,791.0,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EU27_2020,2017,807.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EU27_2020,2018,828.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EU27_2020,2019,857.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EU27_2020,2020,845.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EU27_2020,2021,891.2,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,EU27_2020,2022,943.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,FI,2013,13.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,FI,2014,15.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,FI,2015,16.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,FI,2016,15.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,FI,2017,17.0,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,FI,2018,17.4,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,FI,2019,15.0,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,FI,2020,17.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,FI,2021,17.5,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,FI,2022,15.8,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,FR,2013,147.9,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,FR,2014,115.6,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,FR,2015,119.4,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,FR,2016,124.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,FR,2017,113.6,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,FR,2018,123.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,FR,2019,130.3,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,FR,2020,132.5,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,FR,2021,195.1,bd
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,FR,2022,206.0,d
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,HR,2013,4.3,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,HR,2014,5.3,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,HR,2015,3.8,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,HR,2016,3.8,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,HR,2017,4.5,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,HR,2018,6.9,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,HR,2019,7.4,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,HR,2020,3.9,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,HR,2021,5.8,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,HR,2022,6.3,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,HU,2013,7.8,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,HU,2014,9.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,HU,2015,12.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,HU,2016,10.8,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,HU,2017,9.8,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,HU,2018,13.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,HU,2019,12.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,HU,2020,15.5,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,HU,2021,18.8,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,HU,2022,17.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IE,2013,12.4,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IE,2014,12.6,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IE,2015,11.3,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IE,2016,13.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IE,2017,14.5,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IE,2018,15.0,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IE,2019,14.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IE,2020,13.0,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IE,2021,12.3,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IE,2022,13.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IS,2013,1.6,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IS,2014,1.5,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IS,2015,1.6,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IS,2016,1.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IS,2017,2.0,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IS,2018,2.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IS,2019,2.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IS,2020,2.2,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IS,2021,3.0,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IS,2022,2.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IT,2013,75.8,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IT,2014,90.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IT,2015,83.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IT,2016,82.5,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IT,2017,87.1,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IT,2018,78.5,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IT,2019,95.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IT,2020,96.8,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IT,2021,70.5,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,IT,2022,88.8,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LT,2013,3.7,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LT,2014,3.7,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LT,2015,5.6,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LT,2016,6.3,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LT,2017,5.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LT,2018,5.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LT,2019,4.0,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LT,2020,4.4,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LT,2021,5.5,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LT,2022,5.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LU,2013,1.0,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LU,2014,0.7,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LU,2015,1.1,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LU,2016,1.3,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LU,2017,1.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LU,2018,1.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LU,2019,1.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LU,2020,1.3,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LU,2021,1.0,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LU,2022,1.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LV,2013,2.8,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LV,2014,3.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LV,2015,2.6,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LV,2016,3.4,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LV,2017,4.0,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LV,2018,5.5,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LV,2019,6.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LV,2020,5.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LV,2021,4.2,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,LV,2022,3.8,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,ME,2013,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,ME,2014,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,ME,2015,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,ME,2016,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,ME,2017,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,ME,2018,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,ME,2019,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,ME,2020,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y30-64,THS_PER,MK,2013,0.7,u
