DATAFLOW,LAST UPDATE,freq,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,BE,2020,9.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,BE,2021,9.8,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,BE,2022,12.6,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,BG,2013,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,BG,2014,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,BG,2015,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,BG,2016,4.1,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,BG,2017,4.0,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,BG,2018,4.0,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,BG,2019,4.7,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,BG,2020,3.9,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,BG,2021,,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,BG,2022,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CH,2013,9.8,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CH,2014,11.5,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CH,2015,11.6,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CH,2016,15.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CH,2017,12.6,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CH,2018,14.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CH,2019,15.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CH,2020,14.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CH,2021,12.4,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CH,2022,13.3,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CY,2013,1.0,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CY,2014,0.9,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CY,2015,0.9,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CY,2016,1.2,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CY,2017,1.0,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CY,2018,0.7,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CY,2019,1.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CY,2020,1.1,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CY,2021,1.1,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CY,2022,1.3,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CZ,2013,7.3,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CZ,2014,9.6,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CZ,2015,5.4,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CZ,2016,7.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CZ,2017,6.6,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CZ,2018,7.3,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CZ,2019,9.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CZ,2020,7.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CZ,2021,5.8,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,CZ,2022,5.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,DE,2013,60.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,DE,2014,66.0,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,DE,2015,70.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,DE,2016,78.3,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,DE,2017,81.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,DE,2018,80.3,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,DE,2019,84.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,DE,2020,78.2,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,DE,2021,76.2,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,DE,2022,85.6,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,DK,2013,14.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,DK,2014,15.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,DK,2015,15.4,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,DK,2016,15.8,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,DK,2017,14.5,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,DK,2018,15.8,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,DK,2019,16.8,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,DK,2020,14.8,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,DK,2021,14.5,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,DK,2022,16.5,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EE,2013,2.3,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EE,2014,3.5,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EE,2015,1.2,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EE,2016,1.6,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EE,2017,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EE,2018,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EE,2019,1.3,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EE,2020,1.2,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EE,2021,,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EE,2022,1.6,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EL,2013,2.8,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EL,2014,4.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EL,2015,4.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EL,2016,4.6,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EL,2017,6.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EL,2018,6.4,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EL,2019,6.0,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EL,2020,7.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EL,2021,5.6,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EL,2022,11.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,ES,2013,63.6,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,ES,2014,66.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,ES,2015,63.4,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,ES,2016,69.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,ES,2017,77.4,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,ES,2018,77.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,ES,2019,79.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,ES,2020,66.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,ES,2021,73.1,bd
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,ES,2022,86.9,d
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EU27_2020,2013,372.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EU27_2020,2014,392.4,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EU27_2020,2015,406.5,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EU27_2020,2016,434.5,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EU27_2020,2017,449.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EU27_2020,2018,452.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EU27_2020,2019,472.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EU27_2020,2020,434.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EU27_2020,2021,434.5,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,EU27_2020,2022,523.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,FI,2013,11.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,FI,2014,15.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,FI,2015,13.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,FI,2016,14.4,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,FI,2017,13.4,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,FI,2018,13.8,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,FI,2019,16.3,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,FI,2020,15.5,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,FI,2021,15.1,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,FI,2022,15.6,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,FR,2013,61.2,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,FR,2014,49.3,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,FR,2015,49.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,FR,2016,48.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,FR,2017,53.0,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,FR,2018,55.6,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,FR,2019,47.5,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,FR,2020,48.5,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,FR,2021,78.7,bd
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,FR,2022,100.5,d
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,HR,2013,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,HR,2014,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,HR,2015,1.0,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,HR,2016,2.2,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,HR,2017,1.9,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,HR,2018,2.7,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,HR,2019,3.6,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,HR,2020,2.1,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,HR,2021,1.7,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,HR,2022,1.4,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,HU,2013,3.8,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,HU,2014,4.7,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,HU,2015,5.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,HU,2016,6.0,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,HU,2017,5.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,HU,2018,5.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,HU,2019,9.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,HU,2020,10.3,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,HU,2021,8.1,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,HU,2022,9.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IE,2013,6.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IE,2014,6.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IE,2015,6.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IE,2016,8.3,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IE,2017,8.3,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IE,2018,8.0,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IE,2019,9.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IE,2020,7.7,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IE,2021,7.1,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IE,2022,8.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IS,2013,1.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IS,2014,1.8,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IS,2015,1.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IS,2016,1.9,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IS,2017,2.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IS,2018,2.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IS,2019,2.0,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IS,2020,1.9,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IS,2021,2.2,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IS,2022,2.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IT,2013,27.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IT,2014,28.6,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IT,2015,33.0,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IT,2016,35.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IT,2017,39.9,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IT,2018,35.6,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IT,2019,37.0,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IT,2020,38.8,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IT,2021,31.1,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,IT,2022,43.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LT,2013,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LT,2014,2.0,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LT,2015,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LT,2016,1.5,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LT,2017,2.1,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LT,2018,1.8,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LT,2019,1.3,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LT,2020,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LT,2021,,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LT,2022,1.7,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LU,2013,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LU,2014,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LU,2015,0.7,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LU,2016,1.1,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LU,2017,0.7,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LU,2018,0.6,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LU,2019,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LU,2020,0.7,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LU,2021,,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LU,2022,0.9,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LV,2013,1.8,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LV,2014,2.0,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LV,2015,2.4,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LV,2016,1.9,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LV,2017,1.7,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LV,2018,2.7,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LV,2019,3.2,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LV,2020,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LV,2021,,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,LV,2022,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,ME,2013,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,ME,2014,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,ME,2015,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,ME,2016,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,ME,2017,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,ME,2018,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,ME,2019,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,ME,2020,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,MK,2013,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,THS_PER,MK,2014,0.7,u
